Symbol,Name,Sector,Price,Price/Earnings,Dividend Yield,Earnings/Share,52 Week Low,52 Week High,Market Cap,EBITDA,Price/Sales,Price/Book,SEC Filings,Gives_Dividends
CHD,Church & Dwight,Consumer Staples,3.8790865051818813,3.2355362657613083,1.8366054,2.92,43.21,54.1799,23.194661916286087,20.5817022737767,1.427495035931713,1.9851308622085946,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CHD,Yes
CI,CIGNA Corp.,Health Care,5.248444116052309,2.950211758252182,0.020466639,7.2,141.93,227.13,24.587796955179744,0.0,0.9363921380608883,1.4793292270870801,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CI,Yes
XEC,Cimarex Energy,Energy,4.616999937741668,3.309447523052588,0.30214334,-4.64,89.49,136.31,23.03471968858046,20.782530476523732,2.146684917023811,1.6639260977181702,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XEC,Yes
CINF,Cincinnati Financial,Financials,4.267457179930745,3.349202086543775,2.918904,3.55,68.24,81.98,23.201192602166618,0.0,1.3235353224305375,0.9555114450274363,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CINF,Yes
CTAS,Cintas Corporation,Industrials,5.01276635510521,3.518980417318539,1.0344827,4.38,113.79,169.96,23.537245147466372,20.816113898222955,1.3247927439178973,2.018895041811802,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CTAS,Yes
CSCO,Cisco Systems,Information Technology,3.6831128592195994,2.9375733593804587,2.8755577,1.91,30.36,42.98,26.01870765548129,23.460680646743263,1.8694020681743404,1.4036429994545037,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CSCO,Yes
C,Citigroup Inc.,Financials,4.288677031682191,2.6727683869575705,1.7068943,-3.1,56.14,80.7,25.984448683132143,0.0,1.1586904396279136,0.6418538861723948,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=C,Yes
CFG,Citizens Financial Group,Financials,3.7656089869726097,2.8355635214011694,1.9625335,3.27,31.51,48.23,23.814674176769202,0.0,1.4797242743303793,0.7323678937132266,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CFG,Yes
CTXS,Citrix Systems,Information Technology,4.44886719159269,3.0619880693310564,0.0,-0.24,73.3346,95.0,23.303419595913464,20.51287561633896,1.7498729152098038,2.0451088625993306,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CTXS,No
CME,CME Group Inc.,Financials,5.0372123089467085,3.5010427166318716,3.6828613,11.94,114.8176,163.0,24.720058184892196,21.771216211162947,2.7651741773121534,1.2556160374777743,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CME,Yes
CMS,CMS Energy,Utilities,3.7558369222388173,3.109953417644014,3.3918407,1.99,41.07,50.85,23.197613673564256,21.464726878261324,1.244491021510528,1.2947271675944,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CMS,Yes
KO,Coca-Cola Company (The),Consumer Staples,3.7864597824528,3.169685580677429,3.3213644,1.49,40.22,48.615,25.969528227532702,22.873748151846925,2.0569579187243576,2.2669579153508947,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KO,Yes
CTSH,Cognizant Technology Solutions,Information Technology,4.33283639048311,3.154443964708812,1.0454783,2.54,54.76,79.28,24.532584442072693,21.803714155326293,1.6029850776049666,1.597365331199831,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CTSH,Yes
CL,Colgate-Palmolive,Consumer Staples,4.24778070111149,3.219675505038765,2.2801766,2.28,66.26,77.91,24.844197857664117,22.125433547468656,1.6095853015717878,5.469830724625388,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CL,Yes
CMCSA,Comcast Corp.,Consumer Discretionary,3.66842161221154,2.972463646614637,1.8929017,4.74,34.78,44.0,25.951573727318586,24.079291499996717,1.1568103766743372,1.2947271675944,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CMCSA,Yes
CMA,Comerica Inc.,Financials,4.501807672992938,2.9902170928658807,1.2823253,4.13,64.04,98.18,23.512894136068446,0.0,1.7758793787157086,1.085189268335969,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CMA,Yes
CAG,Conagra Brands,Consumer Staples,3.5970382504483562,2.954910279033736,2.3683476,1.46,32.16,41.68,23.389084567071833,20.971062976479796,1.0400998055488198,1.5810384379124023,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CAG,Yes
CXO,Concho Resources,Energy,4.949397984625066,4.447228997919515,0.0,-11.04,106.73,162.91,23.815302447784557,21.48928701480474,2.5856528608982057,1.2837077723447896,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CXO,No
COP,ConocoPhillips,Energy,3.99341864363214,4.3031186995690085,2.049254,-0.65,42.265,61.315,24.905048194285953,22.396241770372185,1.1237658356623017,1.1505720275988207,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COP,Yes
ED,Consolidated Edison,Utilities,4.327174383125731,2.97756830292632,3.8001595,4.1,72.63,89.7,23.873253541826745,22.17908626094812,1.3763056395298077,0.9477893989335261,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ED,Yes
STZ,Constellation Brands,Consumer Staples,5.345820989192004,3.463232772581608,0.9712818,8.71,152.01,229.5,24.453705888682165,21.83291697305941,1.8157357277371229,1.814824742159051,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STZ,Yes
GLW,Corning Inc.,Information Technology,3.3826939100975957,2.859339648648436,2.0791416,-0.78,26.31,35.1,23.97206080095226,21.81182779009772,1.265448452152283,0.9969486348916096,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GLW,Yes
COST,Costco Wholesale Corp.,Consumer Staples,5.190787833605371,3.4560011737028296,1.0917627,6.09,150.0,199.88,25.110774971576898,22.460040998017796,0.4774997442903022,2.1090003439213802,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COST,Yes
COTY,"Coty, Inc",Consumer Staples,3.0426158594528414,3.2441536320524693,2.860412,-0.63,14.24,21.175,23.295962987593477,19.16926263613078,1.1006700367183135,0.8628899551470398,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COTY,Yes
CCI,Crown Castle International Corp.,Real Estate,4.652149187182086,3.1112906141882632,3.862069,1.02,86.93,114.97,24.511606461524348,21.55295238208137,2.4092209850135786,1.5129270120532565,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CCI,Yes
CSRA,CSRA Inc.,Information Technology,3.4610373820181723,2.780060737078482,1.275917,1.83,27.38,33.79,22.3592485533123,20.11261987973983,0.8469337512503736,2.5152741864043966,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CSRA,Yes
CSX,CSX Corp.,Industrials,3.940999113664663,3.1328821117012247,1.5102888,6.07,45.41,60.04,24.5806322501838,22.333303569652358,1.6517988821243386,1.6620303625532709,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CSX,Yes
CMI,Cummins Inc.,Industrials,5.116375737572367,2.8808824318750488,2.5008683,8.23,143.8301,194.18,24.07909028662477,21.79621837917594,1.0786193552648715,1.5871923034867808,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CMI,Yes
CVS,CVS Health,Consumer Staples,4.27039650600246,2.5922651681085,2.6899798,4.91,66.45,84.0,25.045053251535663,23.183196500749677,0.4381594425013125,1.1410330045520618,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CVS,Yes
DHI,D. R. Horton,Consumer Discretionary,3.8188106237059674,2.851861903134289,1.0801469,2.73,29.3716,53.32,23.579211404821134,21.24858590745422,0.7853170711770505,1.1537315878891892,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DHI,Yes
DHR,Danaher Corp.,Health Care,4.53431844501614,3.1726224403507386,0.5879265,3.53,78.97,104.82,24.918226929918056,22.19109410127799,1.5450653508578127,1.2947271675944,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DHR,Yes
DRI,Darden Restaurants,Consumer Discretionary,4.525369115784536,3.1663185741295248,2.6503997,3.81,71.7,100.11,23.186744140958773,20.720862953332507,0.9273821144504241,1.9300710850255671,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DRI,Yes
DVA,DaVita Inc.,Health Care,4.289225803818339,3.070375816549757,0.0,4.3,52.51,80.71,23.33957918636944,21.535215089768524,0.763204678464359,1.332366019094335,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DVA,No
DE,Deere & Co.,Industrials,5.041229159180889,3.1838702156693857,1.4866204,6.64,106.72,171.96,24.678092142833666,22.12279720134501,1.2162900743414635,1.8421356765531218,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DE,Yes
DAL,Delta Air Lines Inc.,Industrials,3.955657042448207,2.4309783077624445,2.2655525,4.94,43.81,60.79,24.37115670808167,22.845287826281155,0.6512435283421996,1.3001916620664788,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DAL,Yes
XRAY,Dentsply Sirona,Health Care,4.0578534536396855,3.1633631149379418,0.60034305,1.99,52.535,68.98,23.317812343860457,0.0,1.7274452784820953,1.0296194171811581,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XRAY,Yes
DVN,Devon Energy Corp.,Energy,3.581850881355413,3.2160718975354663,0.6528836,-6.89,28.7947,47.25,23.684271045820534,22.037795632105592,1.1203870876017863,1.3480731482996928,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DVN,Yes
DLR,Digital Realty Trust Inc,Real Estate,4.604770105966751,2.865053949911875,3.5710857,2.19,101.101,127.23,23.786701268170585,20.95490281755584,2.5978603391975916,1.199964782928397,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DLR,Yes
DFS,Discover Financial Services,Financials,4.29592393562047,2.574899688314705,1.8269607,5.41,57.5,81.93,24.035032189383738,0.0,1.2122482184373653,1.2584609896100056,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DFS,Yes
DISCA,Discovery Communications-A,Consumer Discretionary,3.1726224403507386,2.4849066497880004,0.0,1.96,15.99,30.25,22.89389050087768,21.465203182151978,1.0310783524174023,0.9162907318741551,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DISCA,No
DISCK,Discovery Communications-C,Consumer Discretionary,3.1170645587215158,2.4309783077624445,0.0,1.96,14.99,29.18,22.84195959657171,21.465203182151978,0.9987152653625745,0.8878912573524571,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DISCK,No
DISH,Dish Network,Consumer Discretionary,3.8015382722528743,2.8384934971274993,0.0,3.06,42.48,66.5,23.76934511250201,21.73644041921011,1.0480851217825553,1.5602476682433286,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DISH,No
DG,Dollar General,Consumer Discretionary,4.565389315976247,3.099190981922221,1.0625255,4.43,65.97,105.82,24.003449151600105,21.62245272892737,0.9275821828255857,1.7101878155342434,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DG,Yes
DLTR,Dollar Tree,Consumer Discretionary,4.630642981961122,3.319987326236612,0.0,3.77,65.63,116.65,23.948171383172006,21.6112805438803,0.9592578415887976,1.6253112615903906,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DLTR,No
D,Dominion Energy,Utilities,4.308245532169378,3.064325065019603,4.5281997,4.91,71.59,85.3,24.58491242985917,22.58392928497725,1.5676615876855773,1.3762440252663892,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=D,Yes
DOV,Dover Corp.,Industrials,4.576770711466393,3.2136622578153133,1.8815053,5.15,75.51,109.06,23.46839636695653,21.13755258703282,1.0939936391080676,1.5238800240724537,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DOV,Yes
DWDP,DowDuPont,Materials,4.237145360853772,3.920586236088634,2.1529746,1.59,64.01,77.08,25.83044274884922,22.38149391374042,1.3062331845258046,0.9321640810304452,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DWDP,Yes
DPS,Dr Pepper Snapple Group,Consumer Staples,4.770091228101879,3.3167282250357055,1.9661016,4.54,83.23,126.65,23.77772841494774,21.13338675725434,1.6515234795102074,2.39698576841553,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DPS,Yes
DTE,DTE Energy Co.,Utilities,4.600057136601269,3.0017143452315387,3.5559585,4.82,96.56,116.74,23.6029177696112,21.749307433138107,1.0678754481451973,1.0818051703517284,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DTE,Yes
DUK,Duke Energy,Utilities,4.3217457037889515,2.8735646395797834,4.7849464,3.12,72.93,91.8,24.676011997123922,23.015295416102003,1.3698818344335169,0.8197798314933114,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DUK,Yes
DRE,Duke Realty Corp,Real Estate,3.239462458476589,3.033509637888021,3.1533308,0.88,24.73,30.14,22.92440423041366,20.08741161861882,2.8377475782736186,1.0784095813505903,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DRE,Yes
DXC,DXC Technology,Information Technology,4.531738907902208,4.393584583507611,0.7493755,-0.89,67.76,102.95,24.034123436655893,21.21061810514101,1.0851235567175483,1.1817271953786161,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DXC,Yes
ETFC,E*Trade,Financials,3.901568547524287,3.1415627217655304,0.0,2.15,32.25,56.0,23.344666578613477,0.0,1.9004847178177555,1.1474024528375417,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ETFC,No
EMN,Eastman Chemical,Materials,4.549340301027421,2.5862591440482876,2.2630835,10.12,76.02,104.08,23.37839551264904,21.489663479710632,0.9124748606892805,1.3297240096314962,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EMN,Yes
ETN,Eaton Corporation,Industrials,4.387138546560058,2.89480635496403,2.9404557,6.68,69.45,89.85,24.305722322337985,22.170890453453037,1.0353790841229256,1.1537315878891892,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ETN,Yes
EBAY,eBay Inc.,Information Technology,3.7381456954168546,3.2526973733437115,0.0,-1.07,31.89,46.99,24.51236830130811,21.80201549685829,1.7355450508606145,1.5686159179138452,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EBAY,No
ECL,Ecolab Inc.,Materials,4.8579502064306075,3.3700506526653187,1.2319711,4.14,119.61,140.5,24.37289165672317,21.77009348281581,1.5552074033886572,1.8373699804801074,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ECL,Yes
EIX,Edison Int'l,Utilities,4.078723181319144,2.655352412101761,4.0542803,3.96,58.76,83.38,23.690993151100052,22.17815298976534,1.150918486562324,0.9516578757114464,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EIX,Yes
EW,Edwards Lifesciences,Health Care,4.82655218668264,3.5136328109919437,0.0,2.88,89.2,138.48,24.03552634773573,20.868836961130157,2.1779656082311405,2.2491843162669305,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EW,No
EA,Electronic Arts,Information Technology,4.766778701184505,3.5689691574413787,0.0,3.07,81.27,131.01,24.357959052800886,21.16795165884888,2.1331696962629727,2.255493485460195,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EA,No
EMR,Emerson Electric Company,Industrials,4.210645017918261,3.286160571673797,2.813225,2.35,56.77,74.45,24.508370925026796,21.656217010107063,1.541325053622386,1.7934247485471162,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EMR,Yes
ETR,Entergy Corp.,Utilities,4.29073337622749,2.4553061800117097,4.892126,-3.26,69.63,87.95,23.29716692232961,20.59622760491115,0.9377827157173997,0.9321640810304452,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ETR,Yes
EVHC,Envision Healthcare,Health Care,3.592919062968025,2.477378383367209,0.0,-0.48,23.77,73.0,22.161376552034337,20.533557062927336,0.8006998417101525,0.49469624183610705,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EVHC,No
EOG,EOG Resources,Energy,4.625364893273611,5.511168128376815,0.63339007,-1.98,81.99,119.0,24.836825111029217,22.029637004354854,2.1997790895675933,1.713797927758343,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EOG,Yes
EQT,EQT Corporation,Energy,3.855452653939752,3.9919426286040194,0.2518363,-2.69,47.13,67.84,23.260039575091547,21.14086041866244,2.01473376621956,1.1474024528375417,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EQT,Yes
EFX,Equifax Inc.,Industrials,4.74493212836325,2.997231149677727,1.3265306,4.04,90.72,147.02,23.370952584304003,20.85534617817989,1.89217866665653,1.7209792871670078,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EFX,Yes
EQIX,Equinix,Real Estate,6.018544551511725,3.180550710546533,1.8775817,1.77,361.9,495.345,24.22983814273259,21.246307737814725,2.4543732127442226,1.814824742159051,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EQIX,Yes
EQR,Equity Residential,Real Estate,4.029983803061711,2.9231615807191558,3.5437918,1.63,56.07,70.455,23.764234737089225,21.260160297189177,2.261098189971117,1.128171090909654,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EQR,Yes
ESS,"Essex Property Trust, Inc.",Real Estate,5.39034945199453,2.9785861147190205,3.2138102,6.27,214.03,270.04,23.38934931128068,20.93667092377019,2.7201819463195895,1.1939224684724346,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ESS,Yes
EL,Estee Lauder Cos.,Consumer Staples,4.886280713056833,3.6579046498145056,1.1283498,3.35,81.69,138.74,24.626112154234278,21.63071762055691,1.599843694765105,2.469793011977952,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EL,Yes
RE,Everest Re Group Ltd.,Financials,5.489185629310458,3.3407394126250414,2.1078234,23.71,208.81,277.17,23.038953961449636,0.0,1.1311436264738235,0.7701082216960736,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RE,Yes
ES,Eversource Energy,Utilities,4.044979232676772,2.9559514035421466,3.3397784,2.96,55.2,66.15,23.61517161862621,21.730753939334956,1.4142546291045166,0.9858167945227653,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ES,Yes
EXC,Exelon Corp.,Utilities,3.610377225958979,2.7414849771884473,3.8174274,1.23,33.3,42.67,24.271008389737215,22.8689631745203,0.8727095593207432,0.8153648132841945,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EXC,Yes
EXPE,Expedia Inc.,Consumer Discretionary,4.820523471827238,3.4654233539614268,0.92785895,1.81,115.55,161.0,23.705009657199273,21.116292575605417,1.2549005964256625,1.6370530794670737,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EXPE,Yes
EXPD,Expeditors International,Industrials,4.116758157059,3.26804686887465,1.3520038,2.36,51.96,67.54,23.124852295474472,20.397041116123457,1.1601209117970865,1.8794650496471605,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EXPD,Yes
ESRX,Express Scripts,Health Care,4.308783672906164,2.4612967841488667,0.0,5.39,55.8,83.485,24.471584654288197,22.712413347025777,0.4548164861961724,1.2947271675944,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ESRX,No
EXR,Extra Space Storage,Real Estate,4.36386266404621,2.9507349076232554,3.879632,2.92,71.34,88.56,23.03911729311184,20.391238906694127,2.58058176299603,1.7119945007591924,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EXR,Yes
XOM,Exxon Mobil Corp.,Energy,4.344714099789901,3.107720775502038,4.0031195,1.88,76.05,89.3,26.510619126644126,24.388159928335444,1.0189174982421259,1.0473189942805592,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XOM,Yes
FFIV,F5 Networks,Information Technology,4.929063640402444,3.100542637906336,0.0,6.51,114.63,149.5,22.891654836108167,20.26113513630663,1.6332248271991125,2.061786606441115,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FFIV,No
FB,"Facebook, Inc.",Information Technology,5.150860897080162,3.3638415951183864,0.0,5.39,132.44,195.32,26.983655839404047,23.88552898143036,2.6561930284669524,2.089391872533004,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FB,No
FAST,Fastenal Co,Industrials,3.973118104787957,3.332918540908861,2.7798648,2.01,39.79,57.815,23.451861747230275,20.732820050741715,1.4980541824746028,2.127040520479115,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FAST,Yes
FRT,Federal Realty Investment Trust,Real Estate,4.692356547667007,2.962692419475791,3.5925992,3.5,109.74,143.79,22.81233197660749,20.108499061970356,2.631788187589334,1.6054298910365616,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FRT,Yes
FDX,FedEx Corporation,Industrials,5.4817632910037,3.017982882488811,0.7963368,11.07,182.89,274.66,24.9321359693664,22.810427501765425,0.7300423070161468,1.589235205116581,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FDX,Yes
FIS,Fidelity National Information Services,Information Technology,4.54052499249456,3.138966441639899,1.322724,1.72,77.63,103.65,24.198594942511164,21.746435930807117,1.7411399302724704,1.4469189829363254,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FIS,Yes
FITB,Fifth Third Bancorp,Financials,3.4688560301359703,2.884800712846709,1.9789734,2.85,23.2,33.91,23.834006353355292,0.0,1.3559085530032382,0.9001613499442714,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FITB,Yes
FE,FirstEnergy Corp,Utilities,3.4544221428994533,2.4997952622817508,4.673807,-14.49,27.93,35.22,23.34110500747721,0.0,0.8326691376191924,1.1600209167967532,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FE,Yes
FISV,Fiserv Inc,Information Technology,4.898212864681969,3.343568268825519,0.0,4.14,106.2,144.2,24.016096326251592,21.370892502727834,2.017394979697987,2.5289235352047745,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FISV,No
FLIR,FLIR Systems,Information Technology,3.8598872510076174,3.2782761681496484,1.2396694,1.21,33.75,52.88,22.626416539493604,19.743148333247706,1.814492602316166,1.5085119938441398,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FLIR,Yes
FLS,Flowserve Corporation,Industrials,3.7333746940004877,3.3021134234382563,1.8291216,1.12,37.51,51.92,22.414815384331867,19.953380152647053,1.1250281960205424,1.423108334242607,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FLS,Yes
FLR,Fluor Corp.,Industrials,4.030872139266527,3.039749158970765,1.4726508,1.99,37.0351,62.09,22.800014388280573,20.38043180837143,0.4393125649874153,1.2237754316221157,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FLR,Yes
FMC,FMC Corporation,Materials,4.405132623388357,3.5109482456212744,0.785995,1.56,56.53,98.7,23.145761641466127,20.13951103495042,1.9471812694108523,1.8341801851120072,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FMC,Yes
F,Ford Motor,Consumer Discretionary,2.4362414778067194,1.9300710850255671,6.7843866,1.9,10.19,13.48,24.470752074621572,22.951235136667414,0.23944275466361983,0.8153648132841945,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=F,Yes
FTV,Fortive Corp,Industrials,4.2504932447120325,3.260017768199376,0.39057052,2.46,54.8844,76.68,23.93879619445396,21.134249026401477,1.8194179718979016,2.1004689088719113,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FTV,Yes
FBHS,Fortune Brands Home & Security,Industrials,4.150094577326593,3.0572976292121457,1.2618296,3.04,55.25,73.62,22.987543376665755,20.518084987234122,1.0450206357787446,1.5602476682433286,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FBHS,Yes
BEN,Franklin Resources,Financials,3.6635616461296463,2.6152036507358583,2.332657,3.0,37.01,47.65,23.80330194086652,21.720694061982332,1.481400201866594,1.0402767116551463,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BEN,Yes
FCX,Freeport-McMoRan Inc.,Materials,2.8992213731731473,2.7517480563679295,1.1198208,1.24,11.05,20.25,23.97572997856936,22.399801493100025,0.9760055752617877,1.5390154481375546,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FCX,Yes
GPS,Gap Inc.,Consumer Discretionary,3.471034341250935,2.7942278973432626,2.8203557,1.69,21.02,35.68,23.263648009724246,21.39569997641928,0.7556400795885556,1.5953389880545987,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GPS,Yes
GRMN,Garmin Ltd.,Consumer Discretionary,4.129228964075603,3.101442727976105,3.2339885,2.69,48.5,64.96,23.194777473442503,20.417824329818085,1.8437003788675719,1.420695787837223,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GRMN,Yes
IT,Gartner Inc,Information Technology,4.747190446008521,3.633895145781177,0.0,2.31,97.96,142.16,23.105430243186454,19.27481944236059,1.7740195431003571,2.6720775406433925,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=IT,No
GD,General Dynamics,Industrials,5.332960309991576,3.0777729838902004,1.5631542,9.55,181.94,229.54,24.884963560206977,22.253227548095257,1.1145303218654232,1.864080130807681,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GD,Yes
GE,General Electric,Industrials,2.7376090033437546,2.6919208191723265,3.147541,-0.72,14.71,30.59,25.607954586317163,0.0,0.73657111509647,0.9932517730102833,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GE,Yes
GGP,General Growth Properties Inc.,Real Estate,3.1188344706879745,2.698673039289613,4.005462,1.34,18.83,25.72,23.76868726493316,21.277461247427976,2.8905815692175634,1.2725655957915476,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GGP,Yes
GIS,General Mills,Consumer Staples,4.007151350519723,2.9193910402972683,3.5864594,2.77,49.65,63.73,24.160417161609768,21.857116561362332,1.1115014651976676,2.1114245875328868,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GIS,Yes
GM,General Motors,Consumer Discretionary,3.7316994512968646,2.0255131996542803,3.5857513,6.0,31.92,46.76,24.842898057025792,23.882009418802337,0.4468129163641445,0.8458682675776092,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GM,Yes
GPC,Genuine Parts,Consumer Discretionary,4.577901758833898,3.09874002362822,2.7198548,4.6,79.86,107.75,23.401153813882683,20.906850762853423,0.794003768746609,1.673351238177753,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GPC,Yes
GILD,Gilead Sciences,Health Care,4.372228792193771,2.214846178686039,2.754954,9.95,63.759,89.54,25.406385668850962,23.59059639575273,1.825959007612398,1.6331544390514163,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GILD,Yes
GPN,Global Payments Inc.,Information Technology,4.620945105103454,3.3624565533457247,0.037622273,1.58,76.47,113.26,23.551763566123544,20.68280315390772,1.9133623112373037,1.7457155307266483,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GPN,Yes
